Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Ireland,IRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,2.266445857,4.918856754,3.055224134,2.547206284,3.932442765,-0.123898776,6.755714113,5.676692451,1.708912947,1.899872959,2.122298203,1.321022802,-0.949008153,3.709680057,2.920734911,-0.473563721,4.652241616,5.668376741,6.234040739,8.375006543,1.345298822,2.64060733,2.180591045,5.339771226,9.073769806,6.533313753,9.913985697,7.637503875,9.29088015,7.954806484,3.642469997,4.129755481,1.34938713,4.853457577,3.460940594,2.19518969,2.309231046,-6.41164597,-6.054811966,1.130424127,0.84005622,-0.551990987,0.643273343,8.036357886,23.30469344,0.623252101,8.127668762,7.134773397,3.867450639,5.525612348,14.03228635,7.426581778,
"Iran, Islamic Rep.",IRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.404045469,4.942769711,4.032060004,5.352003961,13.62716567,8.290297517,8.125347234,11.24576452,12.30576149,7.784867269,10.50118308,11.31293832,4.423497442,2.77041813,-3.242813374,14.82147117,-5.660101388,-15.54608461,-14.88526209,-24.27736798,-10.25299322,17.30604073,7.231541288,-10.39691984,-1.662033008,-12.82275824,-3.388179575,-8.912191966,3.09945048,9.219815044,8.445373535,0.895027442,-2.103211663,-2.07572164,1.038286934,4.963152056,-0.080554612,0.502217634,0.399560305,4.118203285,0.656119718,7.031760152,7.635981934,2.66427558,1.541710037,3.389399166,6.594952906,-1.115078982,-0.357484605,4.32247152,1.342708537,-4.968909478,-2.945922311,3.011764287,-3.629417164,6.835675353,1.300705004,-3.113491709,-4.130578795,2.470892267,3.965568691,3.041658503,
Iraq,IRQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,-0.248640491,0.978935589,1.809318577,0.256301535,0.914894178,12.28179991,8.864702829,13.44755929,-1.394054241,13.22634774,17.08692344,20.92031007,-3.649515653,0.571236068,-15.61662196,-4.517461603,-0.972827901,2.091931529,6.343163024,-2.310465416,-5.647099238,55.88924457,-64.4258413,28.70297002,24.14431978,-1.029685312,-1.296115996,7.478302635,17.48398962,30.62937697,13.79503917,13.08522292,-1.42758351,-11.0994372,-38.56171996,49.03163746,-1.303074172,4.890020687,2.755518604,6.163087815,-0.274959244,3.081542552,3.848929643,8.9355065,2.722580156,-3.25142072,1.917912089,11.02301619,-4.10746397,0.182367803,3.044174773,-14.09023465,-0.695471074,4.693956362,
Iceland,ISL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-2.012883033,6.324752321,8.337935834,7.979744982,5.527347379,6.910046042,-2.847474491,-6.758929123,1.427705267,,,,,,,,,,,,,,,,,,,,,,,,,,,4.004073434,4.908673862,6.219230632,2.784468611,3.557391044,2.64000021,-0.334077504,1.43779619,6.860105685,4.457828851,3.850348692,5.745281288,0.3264001,-7.978362405,-2.692847708,1.535147199,0.527304433,3.568175782,0.562209389,3.354145333,4.838299214,1.779410135,2.11737324,-0.354233393,-8.709484528,2.808488399,4.575966788,
Israel,ISR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.591413397,4.967778452,6.694102502,3.750537256,5.348250042,-2.588105573,-1.357410559,13.83666481,10.64465309,,,,,,,,,,,,,,,,,,,,,,,,,,,3.192616713,1.229481627,1.761577521,0.732468717,5.837794335,-2.003265992,-2.105855183,-0.420346477,2.948546298,2.314386184,3.732572582,4.166582438,1.433022938,-1.499605866,3.755737023,3.628203129,0.711105773,2.485120083,1.943377094,0.475269155,2.492643711,2.27442978,2.084470629,2.186673573,-3.573037419,6.800515639,4.752677355,
Italy,ITA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.486418839,5.48747777,4.842052489,1.95553271,2.402046147,5.164163281,6.405677604,5.873594596,5.499179506,4.713420689,1.344280395,3.103489778,6.401805944,4.812013821,-2.673183923,6.592319726,2.125827506,2.872936349,5.653223991,3.217170144,0.7232324,0.33922499,1.132491162,3.202782973,2.768381475,2.854366887,3.181430303,4.144042124,3.310861935,1.900439827,1.468175611,0.765807599,-0.913401722,2.130215476,2.885202351,1.23832837,1.776351224,1.781324374,1.608634731,3.739946533,1.894123995,0.104759514,-0.305508789,0.769317663,0.323656244,1.48515736,0.975922133,-1.615940627,-5.711508383,1.400915343,0.53428744,-3.24206012,-2.9724038,-0.91781388,0.875477402,1.465690444,1.820333852,1.11781662,1.648503393,-8.529728276,8.873668267,4.063751284,
Jamaica,JAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,0.570443788,4.482059333,4.285299183,10.58901678,0.988568858,16.21214782,-6.944096641,-5.66275754,-1.661006162,-7.907619064,-3.803438622,-1.281504181,-2.302204603,-6.977266488,1.16564948,0.54028548,0.394852838,-2.904039777,-4.126547465,0.83374618,6.909810009,3.154801868,6.335196204,3.387458779,3.975970584,1.004614536,8.327497666,0.35820294,1.322530491,-1.041336078,-1.99403354,-3.153799965,0.28078807,0.263360854,0.835387962,1.500921685,3.166448471,0.829396049,0.409882445,2.409546701,0.997833755,-1.183120223,-4.732783354,-1.871482683,1.275729482,-1.105126996,0.035165569,0.277089053,0.56387602,1.076815428,0.792818277,1.764583024,0.822801591,-10.13312674,4.332901293,5.233354294,
Jordan,JOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,5.043275426,11.14978557,16.90582981,7.231518095,12.61929079,2.591904769,-6.43596397,-0.274807887,-7.005074309,0.803964827,-2.255265971,-3.11680511,-14.87539372,-5.136146616,-3.540432585,8.420447145,-0.867695453,0.005105202,1.912314337,-1.246291643,0.580689824,0.657421862,1.168110679,2.072647111,3.085660646,3.533557053,1.83400589,5.892371284,5.363938739,1.029509647,1.526821449,4.643426869,2.737209654,0.089336918,0.154698042,0.982324096,-3.830179273,-8.117479488,-6.53100718,-2.820745287,-0.041500685,-0.463136174,-0.520071102,-3.184434192,1.614221543,1.179327587,
Japan,JPN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,11.04407304,7.901714421,7.379857063,10.52079209,4.686450016,9.632359631,9.938834499,11.61742815,11.14865732,1.281813787,2.426652357,6.905499722,6.523023597,-2.5298392,1.787835642,2.866778098,3.384680715,4.318280115,4.594768307,2.010415857,3.503886294,2.565815419,2.911865413,3.736156479,4.503630615,2.745615247,4.145630588,6.218728553,4.50717016,4.493661204,3.117494633,0.526745036,-0.781376228,0.801559685,2.390519558,2.900141234,0.740905953,-1.538244076,-0.51574059,2.592891087,0.14451169,-0.190392014,1.318091962,2.151723329,1.794339801,1.308127183,1.367422326,-1.272109949,-5.68145234,4.079223048,0.209251803,1.536786659,2.152371066,0.429381123,1.668465117,0.805362825,1.758611802,0.771168471,-0.262170829,-3.86470967,3.032130828,1.403822375,
Kazakhstan,KAZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.56105283,-5.227323541,-8.876154411,-11.32841063,-6.287395889,2.035515437,3.317062898,-0.189685362,3.685600854,10.13011649,13.69319315,9.795470244,8.932922844,8.841019375,8.72919995,9.53532792,7.661443135,1.383236316,-0.786442204,5.794225114,5.873507663,3.334056066,4.485117032,2.67672093,-0.268267117,-0.327514634,2.693432136,2.740536373,3.161011541,-3.757983451,2.953381358,-0.066009594,
Kenya,KEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-11.16724599,5.32033189,4.605635504,0.90172609,-1.996870995,10.21791234,-0.676151759,3.782883785,3.796425183,-8.258252,17.80617362,13.04968083,2.2658204,0.569869207,-2.428036745,-1.108351846,5.886681349,3.297986021,3.941915506,1.896507139,0.071430389,-2.140265484,-2.379953863,-1.954638259,0.552673438,3.409928855,2.278306227,2.549355252,1.128558916,0.708229894,-1.767740165,-3.766723222,-2.556033428,-0.28086994,1.513881589,1.365934437,-2.176613288,0.549589376,-0.520692989,-2.290893714,0.6837186,-2.457538571,-0.077112603,2.00869288,2.80072342,3.351889774,3.728256743,-2.709449404,0.293173947,5.0563909,2.366419735,1.960400987,1.326292507,2.63818993,2.683317425,1.943668144,1.603146616,3.522084435,3.05495785,-2.256979503,5.520436304,2.863571211,
Kyrgyz Republic,KGZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.353404764,11.2196199,0.663560153,3.688011591,-9.437083175,-14.82627738,-15.48366078,-20.0568397,-6.363279166,5.511227375,8.323771638,0.567202167,2.126778697,4.194824155,4.326996496,-0.930865788,5.914001602,5.739479902,-1.29507487,2.000426388,7.512743465,7.376440493,1.651651396,-1.651752874,4.674715629,-1.738142584,8.735789273,1.957996971,1.75886441,2.231805266,2.734091891,1.713209106,2.439335207,-8.894546883,2.492922239,3.259902684,
Cambodia,KHM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.21617097,7.053353511,3.40614318,1.741562244,2.550981576,10.52753237,7.998303817,6.225701101,4.681941841,6.588832576,8.402156269,11.28191678,8.870931466,8.307936609,4.938643121,-1.411180716,4.430149205,5.524175204,5.769286083,5.831860524,5.655376849,5.531684684,5.516206231,5.60387546,6.164475986,5.848619694,-4.213653755,1.832958017,4.117490695,
Kiribati,KIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,-4.122904176,10.06538844,18.9305667,44.4564872,5.827085706,-26.32502915,-3.950106675,1.788670369,-12.04352458,-17.93283839,-1.716363636,-0.872611656,-4.391627941,-0.078306095,-6.426328177,-1.368998839,-1.49816631,6.533292718,-5.67216592,-3.096978213,-1.942254477,-0.79198587,-0.650626478,0.240048358,-1.493599735,0.036258811,-0.113235596,4.698319961,-3.212405828,4.411503952,-3.326224946,1.688125373,-0.051065764,-3.594237674,2.877488709,-1.965758681,0.119253584,-3.94477393,-1.127722062,-2.950535735,0.025023857,3.490595724,2.605277687,-2.536170435,8.244125163,-1.994793049,-1.353029644,3.480975127,-3.721381091,-3.38537208,5.847205868,-0.262393128,
St. Kitts and Nevis,KNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,4.239814841,8.062594046,8.895550926,1.887339537,0.921320564,1.647523844,9.430943787,9.157932165,11.53183768,7.24673598,10.00780306,6.326370293,5.796050156,-1.637154246,3.356301634,5.392422398,3.912772303,4.023440064,4.499449103,5.456122781,-1.778190679,1.849761884,8.503308049,4.051821918,0.758597297,-4.278920976,3.66368338,9.392290815,2.822493526,0.298896809,10.84609578,-3.64493844,-0.202950713,1.236460689,-0.830060524,5.621301762,7.531952998,0.711907425,3.927007342,0.02439448,2.104115613,4.156343869,-14.43397908,-0.816593335,8.728728461,
"Korea, Rep.",KOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.809554762,0.966642374,6.026425874,6.647769518,4.624622445,9.213101876,6.562089374,10.57015527,11.99747123,7.675052529,8.387642879,5.221768934,12.88444212,7.652190868,6.041235059,11.42815463,10.59820153,9.28013073,7.035259338,-3.166620522,5.585902668,6.676618915,11.71702141,9.19579576,6.78232934,10.22535192,11.61866563,10.89649519,6.019063097,8.80042947,9.686998929,5.100781696,5.797285517,8.174764151,8.517153045,6.867624488,5.179629766,-5.811819627,10.67745058,8.15268966,4.051006403,7.10433311,2.614039827,4.781286153,4.087645147,4.712927655,5.266361146,2.23375226,0.27526898,6.274019889,2.891411994,1.865599496,2.696150961,2.556219509,2.268429401,2.539144729,2.870196962,2.462246216,1.8889146,-0.846212238,4.488899788,2.844734752,
Kuwait,KWT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.31559277,9.264680732,3.964042843,-2.235624947,-0.909548495,0.353380967,-4.816954704,1.584750206,-2.643265205,0.212209154,14.30329986,7.579610785,6.555496616,1.691601457,-0.069993092,-3.093224705,-11.88321807,-7.272919708,2.63784703,-1.252962896,-5.836804406,-2.573422013,-3.194174418,-0.61701596,-6.486673741,-2.128275932,-3.326745749,-7.169356849,3.77267731,8.382385228,
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.224681138,1.458936711,-1.048180934,4.657144313,2.990916659,1.838358059,1.713019021,4.678475362,4.196762175,4.152504009,4.34849988,5.104042236,6.077961949,4.101666922,1.785547593,3.051298597,2.317154663,1.875241491,4.883406008,4.232756442,-1.12864099,-1.86160007,-4.139312845,1.763835186,1.060830902,1.330608304,1.17019415,-1.54522281,-0.500032762,-2.32100808,0.910398154,0.311351149,2.526520612,3.457871182,-1.268703379,2.176406325,3.608956695,1.192254832,-0.994014299,2.105456727,-1.235089697,-1.005386948,1.074230582,3.973481967,2.707860108,4.001475051,4.123945013,2.583295293,-3.477584203,5.54918119,3.239482707,1.229941975,1.614003031,0.220360039,-0.745949791,-1.520534534,0.869480658,0.471784338,-0.395179095,-7.363121122,6.015362279,3.030257885,
Lao PDR,LAO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,2.215532614,1.974756757,-4.196711301,-4.781932166,10.9619268,3.714214161,1.410584076,2.692820532,3.105203423,5.399810084,4.435925088,4.458966597,4.659675819,2.057761912,5.434884082,4.02996037,4.049069614,4.28646058,4.520220402,4.899154764,5.555699296,6.909167407,5.909235649,6.164034788,5.878548895,6.922399324,6.474243138,6.491281437,6.521646657,6.153133053,5.753411005,5.408586405,5.26492844,4.646555619,3.892447903,-0.970941438,1.069380318,1.283090293,
Lebanon,LBN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.56690152,24.13192781,46.4706866,13.99253568,8.636993183,6.177102916,4.526802009,9.227987134,-0.748574542,1.898601938,-2.192908425,-0.314587225,2.217724493,2.086572103,1.894804406,5.04735158,1.176425451,-0.103294009,7.270960976,7.328414068,8.817900667,7.009782776,-0.117450319,-0.075040322,-5.323150939,-7.242590982,-1.493847611,3.831447224,3.370037953,0.727150842,-4.195225512,-19.74842848,-5.832366777,,
Liberia,LBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062901594,1.086353995,-30.70154026,1.394829409,0.643907293,2.131757344,4.187985345,2.865766866,2.032935244,3.067501274,4.029352554,4.23948281,6.341040745,-1.35044827,-2.033029839,-3.51645551,0.521366332,-0.76155482,-4.343455886,-4.933202273,2.847282103,2.648469491,
Libya,LBY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.732474527,-4.018195927,-3.330060348,10.21614507,1.799903268,8.988266772,4.08675178,4.07289899,-2.265012643,-6.381578806,2.895038531,-47.89998601,96.9564199,-19.57835721,-24.46316147,-2.355436924,-2.901590108,30.49630138,6.282836896,-12.42986729,-30.68253321,29.78606494,-2.354229778,
St. Lucia,LCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,8.421367484,1.997736879,-3.964967956,4.357512573,0.237860469,3.129879048,5.471313135,6.55354244,12.65471748,2.426950051,12.355373,7.586706557,8.466688673,-0.992878814,6.366440897,-0.88904668,0.271903397,0.554747253,1.839009347,-1.642765859,5.33714001,1.761686848,-0.731568959,-4.066068483,-0.331402231,3.466545683,6.488892492,-1.100988221,5.503747356,1.055431321,4.290649397,-3.465681546,-0.401906063,3.593633091,-0.673631773,-2.486049039,0.849198139,-0.364901739,2.964690667,2.949342021,2.461467538,-1.036797232,-24.64055465,11.97127531,15.7467891,
Latin America & Caribbean,LCN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.225558204,1.449885058,-0.680509533,4.374678999,2.844222438,2.199915317,1.654134977,4.408155794,4.182009948,3.912639778,4.300882832,4.610449857,5.442308267,3.765699699,1.185787636,3.022049601,2.466740704,2.134466694,4.955926034,4.274292614,-0.931595184,-2.251316042,-4.309330249,1.767500773,1.070029207,1.453881762,1.316077394,-1.289950751,-0.184184776,-2.224957627,1.06105239,0.742732989,2.571638422,3.423629311,-0.857468452,2.275233,3.719220602,1.390440884,-0.835808543,2.103600075,-0.953593564,-0.903432387,1.124141133,4.1328369,2.654285052,3.882461625,3.974955675,2.486862864,-3.349710023,5.268819588,3.225388259,1.437186437,1.625094227,0.274530123,-0.617655189,-1.341672959,0.837237168,0.651098249,-0.170205067,-7.373145563,6.299614395,3.206175406,
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,0.481959319,-1.256154491,-0.729140371,-0.41158832,-1.057965517,0.867720398,1.364153989,-0.055172218,-0.267597068,-1.780018648,-0.696851463,-2.066747828,-3.018176182,-1.706754921,3.182213673,2.978552776,2.727962203,1.42290294,1.51409794,1.674293231,2.599241567,2.284938538,2.301135494,3.788215586,4.830711031,4.318748851,4.800674469,4.01797665,1.830617363,3.737841627,0.719263956,0.647033655,3.227379842,3.074245054,0.251591296,1.20324383,1.96389616,2.083656181,2.5244918,-2.453267245,0.344309067,2.235884108,
Low income,LIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-0.96990274,-0.693520198,-3.417837968,-1.986231142,0.346529482,2.597623702,1.166011218,-1.746996743,-3.958909411,-1.126706848,-2.400495609,-1.85020073,-0.900526817,2.17610853,2.685419573,3.030494755,1.041054269,-0.361828352,0.245017204,1.952999529,1.098679162,1.710181089,3.129814896,3.543344356,2.789410509,3.01227902,2.542002098,1.193175833,3.992794831,-2.099093806,-5.959853789,0.808201826,1.841758564,-3.042781406,-0.622763588,0.311913292,0.636331677,1.34673063,-2.419628473,-0.653654712,0.994395303,
Liechtenstein,LIE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,-0.353105783,0.014474345,-0.057931214,-0.068828079,-0.061307849,3.031782419,3.055462876,3.018830189,3.009572763,3.137202849,3.39639193,-2.904077581,-0.873686669,2.844971948,5.562182178,2.56784123,7.711801166,4.114159496,2.970132151,0.802526058,0.394633065,2.161749597,2.833796007,5.339334506,4.357166819,5.380373762,5.76374098,6.355244496,8.972178993,1.935644564,-1.774062543,-1.925416916,-2.823011442,2.137954854,3.910153266,7.754359469,2.55873516,1.076320161,-1.916637781,,,,,,,,,,,,,,
Sri Lanka,LKA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,1.34894244,0.075419453,1.43219007,0.1105148,2.56545642,3.943518098,3.337927283,5.295770171,1.587074832,-0.821614989,-2.413967542,4.982216051,1.922354307,4.226328342,1.498000324,3.25317526,3.77920676,4.478696293,3.981366773,3.92425137,2.523698227,3.343443589,3.681266793,3.565508166,2.912443174,0.316919237,1.088377868,0.993725926,5.079471219,3.323750114,3.168708689,5.693744134,4.50865129,4.537642718,2.978892597,5.67513558,4.068482654,3.688197516,5.401847092,-2.294234966,2.928701395,4.88393321,4.432015792,5.251172269,6.601725541,5.690761335,4.869008445,2.543916271,7.043494488,7.67349357,7.818600932,3.487417146,5.838557631,3.731046585,4.618234851,6.058144821,1.539633134,-0.829146714,-5.129263121,2.404967053,-7.927868069,
Lower middle income,LMC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.774394473,0.815191641,4.899225058,4.361451789,1.760666047,0.052774611,0.999450056,3.45869335,6.849716865,6.52148097,3.475310884,2.9083635,2.744498231,2.780622885,0.324517188,5.992349144,1.365002957,-2.036497187,-3.09707775,-2.094127607,-1.500851153,2.459634571,1.225899537,-1.126014947,1.192033328,-0.635209302,0.432406118,2.157323062,1.56282358,2.191167819,-0.249126018,0.291006382,-1.477506554,-0.435557343,1.923618408,3.586447032,1.342086042,2.08106409,2.807384223,2.448481874,2.298222426,3.071664238,4.477670223,4.939736196,4.39533084,4.85494811,5.202350333,2.36171757,3.035299865,4.870562162,2.842304142,2.575018763,3.239884053,3.972152014,3.420578574,4.205253647,3.575652563,3.304924164,2.075493601,-4.492857584,4.77565445,4.122111712,
Low & middle income,LMY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.390320082,1.56959994,2.216921917,5.192821857,3.463048978,2.291686284,0.779704009,3.288981892,5.569935617,5.741722457,3.886373097,3.70421343,4.577612675,3.552577615,2.120929669,3.908455757,2.482644038,1.636827562,2.47241874,2.749955571,0.222250974,0.728696912,-0.384898174,2.665485498,2.31162453,1.772760287,2.721834366,2.029333295,0.997513122,0.096071561,-0.34812146,-0.160068931,1.658479806,1.569788608,2.120291368,3.713944836,3.561196352,1.109995522,2.217120336,4.250373062,2.216020476,3.205799325,4.470214039,6.13432077,5.783751146,6.743384349,7.378224139,4.470782968,1.771297139,6.470922882,4.815584136,3.95632342,3.942787679,3.507442124,3.022741784,3.188261982,3.821129625,3.594686395,2.749592227,-2.326458872,6.081822693,2.64581891,
Lesotho,LSO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.221960014,11.83576621,7.271619598,4.997025007,-0.934078286,-3.503935511,7.160529891,-3.928946987,-2.041594837,-1.374184571,1.503938581,-3.600979838,22.13187603,7.227967894,-16.41570007,7.487540493,18.23720205,15.04808318,0.059917657,-5.422339126,-2.076045084,1.586944823,-0.808317595,2.654746922,-0.146212226,1.966746878,-1.591229708,6.422405178,3.798110269,4.164710398,5.182650262,5.28754118,2.029101144,4.584071336,2.039267996,4.461775995,2.784582003,0.86981935,0.042529425,3.647539617,3.517919479,0.821608274,4.796068907,2.0840062,3.882619062,4.264051178,3.836763171,4.912551789,-1.949444951,4.563031942,3.849892529,5.452191866,0.849125517,0.676425998,1.990905886,2.383745829,-4.33164643,-2.708754074,-2.644232941,-8.624586965,0.631493186,0.046174896,
Late-demographic dividend,LTE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-4.424671252,1.67288238,1.855037439,5.186833968,4.606194411,5.481948406,-0.651707051,2.782471738,7.634526113,8.644447994,5.638812283,5.174044006,6.876128407,3.516064058,3.135032999,4.851614853,5.18663674,5.066798644,6.040122983,6.8015639,-0.797587077,0.701668538,0.151583249,6.375728575,5.968936336,4.168256006,4.773252782,3.744128278,2.936846443,-0.858134118,-0.234017916,-0.4957883,3.219922583,3.377761559,4.576766951,4.042099618,4.490192846,1.860300453,3.743435121,6.172286893,4.435244028,5.274372792,6.129797278,7.491572002,7.053559224,8.584628538,9.509633404,6.231551844,3.036090726,7.374961591,6.514592156,5.056557141,4.847081135,4.496334522,4.03336401,3.830656206,4.645433109,4.856534378,4.165449437,-0.154984876,7.223298811,3.043536872,
Lithuania,LTU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.961077209,9.113027875,8.257179062,-0.437687209,4.427475848,7.407519796,7.611827256,11.46771748,7.773001207,9.501044182,9.142617037,12.43525018,3.675240926,-13.88775336,3.80531559,8.461109064,5.246002459,4.603327729,4.431087654,2.988912971,3.829841264,5.751046557,4.990353856,4.943100002,-0.051369085,6.058770896,1.325924176,
Luxembourg,LUX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.887846741,0.124677246,2.369929233,6.664577026,-1.857841595,0.380680194,-0.112343962,3.918643274,9.43521286,10.54712173,1.692794199,5.312930528,7.122759097,2.862306114,-7.586477105,2.028101742,1.393535558,3.888388213,2.106146124,0.482546852,-0.843672948,1.048300708,2.961752859,6.077848195,2.593244318,9.49157849,3.279463856,7.679106042,8.735315587,4.009810209,7.198406194,0.476077004,2.811221308,2.416629037,0.017299922,0.027251338,4.106640711,5.355837386,6.723966803,5.510409395,1.854574681,2.149609899,1.379893359,2.760888181,0.926765761,4.339108315,6.442031366,-2.066473902,-5.014263013,1.88354731,-1.176797867,-0.76218341,0.814652309,0.232564441,-0.115476306,2.739791802,-1.116112962,-0.714325922,0.915465846,-2.547346107,5.553502169,-0.643838258,
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.750073468,9.92718276,7.343341515,3.595982831,6.699312556,7.705567734,8.339575284,9.475740936,9.472336538,11.92326602,13.0036481,10.8429125,-2.226965766,-12.83280312,-2.446157683,4.458446915,8.378223797,3.106379396,2.866362594,4.739182606,3.308434398,4.232116165,4.803913925,1.2892627,-2.834852807,7.635604104,3.639338327,
"Macao SAR, China",MAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,6.072459641,4.405630527,-3.157036169,2.492685617,9.779043714,3.601109129,1.021623779,4.005822857,0.180247656,10.26242225,2.881072338,2.089850464,1.248049875,-2.304637917,-2.072198049,-6.183496487,-3.905291991,4.185004042,1.195327285,6.357050092,8.534705566,23.16959071,5.180369183,10.39781813,11.48514687,0.712351553,-1.333447935,21.9173913,18.69743789,7.037234564,8.772805407,-3.798138794,-22.92684929,-2.493524397,7.809255426,4.381327289,-4.422537421,-55.18868118,21.67805428,-22.41928524,
St. Martin (French part),MAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.695059966,5.630404183,-7.159902597,-6.249793218,8.850517798,-10.97325899,6.886493677,,
Morocco,MAR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,7.108239235,6.980930828,5.518715184,1.967055153,2.880552554,-0.121673785,1.012598516,3.035327954,5.002033743,8.146276015,3.37388725,-0.4182058,2.066385778,0.904055197,-4.348338527,6.109124014,-1.199369919,3.824549198,3.540379698,6.917591325,-2.285523621,9.784903276,1.014200482,1.621402523,5.414274352,-3.697185885,-2.311262094,8.912117526,-6.836045618,10.67426873,-3.022728985,5.681008765,0.274059233,1.192450941,6.287009011,2.379860196,4.849033962,3.242485234,1.807751169,6.354410684,2.084644631,4.308112336,2.393913413,2.12270681,4.084761296,1.644006655,2.699634636,1.357613203,3.022429876,-0.722002651,3.792277024,1.899445896,1.802657182,-8.163965286,6.880731334,0.215470438,
Monaco,MCO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,3.774279429,3.475225995,5.64960842,3.812908186,-1.989138395,2.903792304,2.195781876,2.736003213,2.450016527,0.776612675,0.152995039,1.358768159,-0.294836514,-0.023086918,0.296422117,1.173949108,1.341610614,3.538646518,3.207838778,1.793986433,0.23844472,0.609533512,-1.648504886,1.466660492,1.374351355,0.355247278,1.44091883,2.728814454,2.710598874,3.682980562,2.253877057,1.207423717,1.306503439,2.72478491,2.176796264,6.223688563,15.11470228,0.616304621,-12.80946146,-0.325058941,4.604147668,-1.185598308,7.33451797,5.153709867,3.009249664,2.100307102,-2.973453936,5.82319716,7.069003159,-12.74721946,22.65134046,11.75788118,
